#{"t_start": 1760405989.0367465, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
291.0,7594,18604.915817
211.0,5508,18615.526784
317.0,7751,18630.54705
21.0,2486,18635.274849
296.0,5386,18645.543978
88.0,5365,18655.862374
142.0,5965,18667.304405
120.0,6403,18679.655986
337.0,6322,18692.039814
82.0,3911,18699.480566
369.0,7838,18714.671574
291.0,6031,18726.402693
340.0,5734,18737.513465
301.0,6448,18749.841253
286.0,6626,18762.583702
335.0,8280,18778.693326
345.0,7791,18793.784583
290.0,6855,18807.077976
118.0,6008,18818.658129
338.0,8680,18835.431319
269.0,6015,18847.15594
277.0,6151,18858.911577
63.0,4276,18867.365375
308.0,6021,18878.69101
298.0,5879,18890.146704
297.0,6727,18903.012053
290.0,7200,18916.808037
240.0,5797,18928.192398
265.0,7957,18943.5918
337.0,8688,18960.490391
328.0,7420,18974.788831
281.0,7713,18989.660379
317.0,7803,19004.626208
314.0,8164,19020.548525
306.0,6670,19033.418025
380.0,8401,19049.633544
331.0,7064,19063.315248
315.0,6686,19076.130501
232.0,7249,19090.168874
298.0,7512,19104.685206
300.0,6062,19116.211102
271.0,6947,19129.555135
145.0,6804,19142.513488
298.0,6607,19155.271478
265.0,7009,19168.805918
106.0,5241,19178.881324
142.0,6936,19192.455481
354.0,8573,19208.94703
265.0,12731,19233.848632
276.0,7386,19248.160236
365.0,6240,19260.070408
362.0,7323,19274.204522
352.0,5207,19284.486159
232.0,6834,19297.675781
323.0,7289,19311.618225
287.0,7760,19326.560592
312.0,7275,19340.620107
52.0,3209,19346.756132
341.0,7230,19360.794917
306.0,7060,19374.566308
342.0,6379,19386.908733
165.0,6283,19399.031273
347.0,9490,19417.234435
276.0,9236,19434.962562
329.0,7231,19448.832618
23.0,2573,19453.818803
149.0,5208,19463.789918
241.0,7989,19479.295545
70.0,5630,19490.251035
348.0,8130,19506.032992
170.0,7149,19519.864115
310.0,8289,19535.710607
330.0,8263,19551.521775
64.0,3656,19558.450724
398.0,7655,19573.315719
